symbol	panels	version
SPR	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SPRED1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SPRED2	RGDI+	RGDI+_v1
SPTAN1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SPTBN1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
SPTBN2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SPTBN4	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
SPTLC1	POLYM	POLYM_v1
SPTLC2	POLYM	POLYM_v1
SQOR	MITN	MITN_v1
SRCAP	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SRD5A3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SRGAP3	RGDI+	RGDI+_v1
SRP54	RGDI+	RGDI+_v1
SRRM2	RGDI+	RGDI+_v1
SRY	POLYM	POLYM_v1
SSBP1	MITN,POLYM	MITN_v1,POLYM_v1
SSR4	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
ST3GAL3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
ST3GAL5	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
STAC3	HYPM,MMG,MYOC	HYPM_v1,MMG_v1,MYOC_v1
STAG1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
STAG2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
STAMBP	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
STAR	POLYM	POLYM_v1
STIL	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
STIM1	DYSM,MMG,MYOC	DYSM_v1,MMG_v1,MYOC_v1
STN1	POLYM	POLYM_v1
STRA6	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
STRADA	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
STS	POLYM	POLYM_v1
STT3A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
STX1B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
STXBP1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SUCLA2	MITN,POLYM,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1
SUCLG1	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SUFU	RGDI+	RGDI+_v1
SUMF1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SUOX	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SUPT16H	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
SURF1	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SUZ12	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
SVBP	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SYN1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SYNCRIP	RGDI,RGDI+	RGDI+_v1,RGDI_v2
SYNE1	DYSM,MMG,POLYM	DYSM_v1,MMG_v1,POLYM_v1
SYNE2	DYSM,MMG	DYSM_v1,MMG_v1
SYNGAP1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SYNJ1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SYP	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SYT1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
SYT2	MMG,MYAC	MMG_v1,MYAC_v1
SZT2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TAB2	POLYM	POLYM_v1
TACO1	MITN,POLYM	MITN_v1,POLYM_v1
TAF1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TAF1C	RGDI+	RGDI+_v1
TAF4	RGDI+	RGDI+_v1
TAF6	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TAF8	RGDI+	RGDI+_v1
TALDO1	POLYM	POLYM_v1
TANC2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TANGO2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TAOK1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TAPT1	POLYM	POLYM_v1
TARS2	MITN,POLYM	MITN_v1,POLYM_v1
TASP1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TAT	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TAZ	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TBC1D20	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TBC1D23	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TBC1D24	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TBC1D2B	RGDI+	RGDI+_v1
TBC1D7	RGDI+	RGDI+_v1
TBCD	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TBCE	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TBCK	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TBL1XR1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TBR1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TBX1	POLYM,RGDI+	POLYM_v1,RGDI+_v1
TBX15	POLYM	POLYM_v1
TBX18	POLYM	POLYM_v1
TBX20	POLYM	POLYM_v1
TBX22	POLYM	POLYM_v1
TBX3	POLYM	POLYM_v1
TBX4	POLYM	POLYM_v1
TBX5	POLYM	POLYM_v1
TBX6	POLYM	POLYM_v1
TBXAS1	POLYM	POLYM_v1
TCAP	DYSM,MMG	DYSM_v1,MMG_v1
TCEAL1	RGDI+	RGDI+_v1
TCF12	POLYM	POLYM_v1
TCF20	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TCF4	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TCF7L2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TCIRG1	POLYM	POLYM_v1
TCN2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TCOF1	POLYM	POLYM_v1
TCTEX1D2	POLYM	POLYM_v1
TCTN1	POLYM	POLYM_v1
TCTN2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TCTN3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TDP2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TECPR2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TEK	POLYM	POLYM_v1
TELO2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TENM3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TENT5A	POLYM	POLYM_v1
TERT	POLYM,RGDI+	POLYM_v1,RGDI+_v1
TET3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TFAP2A	POLYM	POLYM_v1
TFAP2B	POLYM	POLYM_v1
TFE3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TFR2	POLYM	POLYM_v1
TGDS	POLYM	POLYM_v1
TGFB1	POLYM,RGDI+	POLYM_v1,RGDI+_v1
TGFB2	POLYM	POLYM_v1
TGFB3	POLYM	POLYM_v1
TGFBR1	POLYM	POLYM_v1
TGFBR2	POLYM	POLYM_v1
TGIF1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TH	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
THAP1	POLYM	POLYM_v1
THOC2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
THOC6	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
THRA	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
THRB	RGDI+	RGDI+_v1
THUMPD1	RGDI+	RGDI+_v1
TIA1	MMG	MMG_v1
TIAM1	RGDI+	RGDI+_v1
TIMM50	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TIMM8A	MITN,POLYM	MITN_v1,POLYM_v1
TIMMDC1	MITN	MITN_v1
TINF2	POLYM	POLYM_v1
TK2	MITN,POLYM	MITN_v1,POLYM_v1
TKFC	RGDI+	RGDI+_v1
TKT	RGDI+	RGDI+_v1
TLK2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMCO1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMEM106B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TMEM107	POLYM	POLYM_v1
TMEM126B	MITN,POLYM	MITN_v1,POLYM_v1
TMEM138	POLYM	POLYM_v1
TMEM165	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMEM199	POLYM	POLYM_v1
TMEM216	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMEM218	POLYM	POLYM_v1
TMEM222	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TMEM231	POLYM,RGDI+	POLYM_v1,RGDI+_v1
TMEM237	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMEM240	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMEM38B	POLYM	POLYM_v1
TMEM43	DYSM,MMG	DYSM_v1,MMG_v1
TMEM63C	RGDI+	RGDI+_v1
TMEM67	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMEM70	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMEM94	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMPRSS6	POLYM	POLYM_v1
TMTC3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TMX2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TNFRSF11A	POLYM	POLYM_v1
TNFRSF11B	POLYM	POLYM_v1
TNFSF11	POLYM	POLYM_v1
TNNT1	MMG,MYOC	MMG_v1,MYOC_v1
TNPO2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TNPO3	DYSM,MMG	DYSM_v1,MMG_v1
TNR	RGDI+	RGDI+_v1
TNRC6B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TOE1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TOMM70	MITN,RGDI+	MITN_v1,RGDI+_v1
TONSL	POLYM	POLYM_v1
TOP3A	MITN,POLYM	MITN_v1,POLYM_v1
TOR1A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TOR1AIP1	DYSM,MMG	DYSM_v1,MMG_v1
TP63	POLYM	POLYM_v1
TP73	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TPK1	MITN,POLYM	MITN_v1,POLYM_v1
TPM2	MMG,MYOC	MMG_v1,MYOC_v1
TPM3	MMG,MYOC	MMG_v1,MYOC_v1
TPP1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TPP2	RGDI+	RGDI+_v1
TRA2B	RGDI+	RGDI+_v1
TRAF3IP1	POLYM	POLYM_v1
TRAF7	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRAIP	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRAK1	RGDI+	RGDI+_v1
TRAPPC11	DYSM,MMG,RGDI+	DYSM_v1,MMG_v1,RGDI+_v1
TRAPPC12	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRAPPC2	POLYM	POLYM_v1
TRAPPC2L	RGDI+	RGDI+_v1
TRAPPC4	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TRAPPC6B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRAPPC9	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TREM2	POLYM	POLYM_v1
TREX1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRIM32	DYSM,MMG,POLYM,RGDI	DYSM_v1,MMG_v1,POLYM_v1,RGDI_v1
TRIM37	POLYM	POLYM_v1
TRIM8	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRIO	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRIP11	POLYM	POLYM_v1
TRIP12	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRIP4	MMG,MYOC	MMG_v1,MYOC_v1
TRIT1	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRMT1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRMT10A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TRMT10C	MITN,POLYM	MITN_v1,POLYM_v1
TRMT5	MITN,POLYM	MITN_v1,POLYM_v1
TRMU	MITN,POLYM	MITN_v1,POLYM_v1
TRNT1	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v2
TRPM1	POLYM	POLYM_v1
TRPM3	RGDI,RGDI+	RGDI+_v1,RGDI_v2
TRPM6	POLYM	POLYM_v1
TRPS1	POLYM	POLYM_v1
TRPV4	POLYM	POLYM_v1
TRPV6	POLYM	POLYM_v1
TRRAP	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TSC1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TSC2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TSEN15	RGDI+	RGDI+_v1
TSEN2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TSEN34	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TSEN54	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TSFM	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TSHB	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TSHR	POLYM	POLYM_v1
TSPAN7	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TSPYL1	POLYM	POLYM_v1
TTC19	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TTC21B	POLYM	POLYM_v1
TTC37	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TTC5	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
TTC7A	POLYM	POLYM_v1
TTC8	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TTI2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TTN	DYSM,MMG,MYOC,POLYM	DYSM_v1,MMG_v1,MYOC_v1,POLYM_v1
TTPA	POLYM	POLYM_v1
TUBA1A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TUBA8	POLYM	POLYM_v1
TUBB	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TUBB2A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TUBB2B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TUBB3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TUBB4A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TUBG1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TUBGCP2	RGDI+	RGDI+_v1
TUBGCP4	RGDI+	RGDI+_v1
TUBGCP6	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TUFM	MITN,POLYM	MITN_v1,POLYM_v1
TUSC3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TWIST1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
TWIST2	POLYM,RGDI+	POLYM_v1,RGDI+_v1
TWNK	MITN,POLYM	MITN_v1,POLYM_v1
TXNDC15	POLYM	POLYM_v1
TXNL4A	POLYM	POLYM_v1
TYMP	MITN,POLYM	MITN_v1,POLYM_v1
TYR	POLYM	POLYM_v1
TYROBP	POLYM	POLYM_v1
TYRP1	POLYM	POLYM_v1
U2AF2	RGDI+	RGDI+_v1
UBA5	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UBE2A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UBE2T	POLYM	POLYM_v1
UBE3A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UBE3B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UBE3C	RGDI+	RGDI+_v1
UBE4A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
UBR1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UBR7	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
UBTF	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UFC1	POLYM,RGDI+	POLYM_v1,RGDI+_v1
UFM1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UFSP2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
UGDH	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
UGP2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
UGT1A1	POLYM	POLYM_v1
UMOD	POLYM	POLYM_v1
UMPS	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UNC45A	POLYM	POLYM_v1
UNC80	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UPB1	POLYM	POLYM_v1
UPF1	RGDI+	RGDI+_v1
UPF3B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UQCC2	MITN,POLYM	MITN_v1,POLYM_v1
UQCRB	MITN,POLYM	MITN_v1,POLYM_v1
UQCRC2	MITN	MITN_v1
UROC1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UROD	POLYM	POLYM_v1
UROS	POLYM	POLYM_v1
USB1	POLYM	POLYM_v1
USP27X	RGDI+	RGDI+_v1
USP7	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
USP9X	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
UVSSA	POLYM	POLYM_v1
VAMP1	MMG,MYAC,RGDI	MMG_v1,MYAC_v1,RGDI_v1
VAMP2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
VARS1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
VARS2	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v2
VCP	DYSM,MMG	DYSM_v1,MMG_v1
VDR	POLYM	POLYM_v1
VIPAS39	POLYM,RGDI+	POLYM_v1,RGDI+_v1
VKORC1	POLYM	POLYM_v1
VLDLR	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
VMA21	DYSM,MMG,MYOC	DYSM_v1,MMG_v1,MYOC_v1
VPS11	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
VPS13B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
VPS33B	POLYM,RGDI+	POLYM_v1,RGDI+_v1
VPS35L	RGDI+	RGDI+_v1
VPS41	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
VPS4A	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
VPS50	RGDI+	RGDI+_v1
VPS51	RGDI+	RGDI+_v1
VPS53	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
VRK1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
VSX2	POLYM	POLYM_v1
WAC	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WARS2	MITN,POLYM,RGDI,RGDI+	MITN_v1,POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WASF1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WASHC4	RGDI+	RGDI+_v1
WASHC5	RGDI+	RGDI+_v1
WBP11	POLYM	POLYM_v1
WDFY3	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
WDPCP	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WDR11	POLYM,RGDI+	POLYM_v1,RGDI+_v1
WDR19	POLYM	POLYM_v1
WDR26	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WDR34	POLYM	POLYM_v1
WDR35	POLYM	POLYM_v1
WDR37	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WDR4	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
WDR45	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WDR45B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WDR5	RGDI+	RGDI+_v1
WDR60	POLYM	POLYM_v1
WDR62	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WDR73	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WDR81	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
WFS1	POLYM	POLYM_v1
WNK3	RGDI+	RGDI+_v1
WNT1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
WNT10B	POLYM	POLYM_v1
WNT3	POLYM	POLYM_v1
WNT5A	POLYM	POLYM_v1
WNT7A	POLYM	POLYM_v1
WRAP53	POLYM	POLYM_v1
WT1	POLYM	POLYM_v1
WWOX	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
XDH	POLYM	POLYM_v1
XPA	POLYM,RGDI+	POLYM_v1,RGDI+_v1
XPC	POLYM	POLYM_v1
XRCC4	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
XYLT1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
XYLT2	POLYM	POLYM_v1
YARS1	RGDI+	RGDI+_v1
YARS2	MITN,POLYM	MITN_v1,POLYM_v1
YIF1B	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
YIPF5	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v2
YWHAG	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
YY1	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
ZBTB11	RGDI+	RGDI+_v1
ZBTB18	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
ZBTB20	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
ZBTB24	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
ZBTB7A	RGDI+	RGDI+_v1
ZC3H14	RGDI+	RGDI+_v1
ZC4H2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
ZDHHC9	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
ZEB2	POLYM,RGDI,RGDI+	POLYM_v1,RGDI+_v1,RGDI_v1,RGDI_v2
